address_id,postcode,state,country,property_valuation,house_number,street
2998,2166,NSW,Australia,8,78,Algoma Circle
2999,3179,VIC,Australia,9,9,Swallow Avenue
3000,2216,NSW,Australia,10,90,Loftsgordon Plaza
3001,2529,NSW,Australia,7,921,Reinke Road
3002,2478,NSW,Australia,10,5913,Ramsey Road
3003,2560,NSW,Australia,7,91,Jay Drive
3004,3805,VIC,Australia,7,72,Dennis Road
3005,2767,NSW,Australia,8,90,Darwin Crossing
3006,2096,NSW,Australia,12,54,Nevada Plaza
3007,3250,VIC,Australia,2,8003,Pepper Wood Way
3008,4115,QLD,Australia,7,399,Butterfield Crossing
3009,2065,NSW,Australia,10,26378,Esch Junction
3010,4214,QLD,Australia,9,2942,Swallow Trail
3011,2745,NSW,Australia,10,7,Anzinger Drive
3012,3140,VIC,Australia,9,885,Larry Park
3013,2567,NSW,Australia,9,95,Sutteridge Crossing
3014,2228,NSW,Australia,9,13,Alpine Lane
3015,4870,QLD,Australia,1,2,Scott Pass
3016,3175,VIC,Australia,4,7,Debra Point
3017,4116,QLD,Australia,8,27,Schlimgen Way
3018,2166,NSW,Australia,9,238,New Castle Alley
3019,3056,VIC,Australia,6,010,Stuart Way
3020,2155,NSW,Australia,11,7609,Jackson Terrace
3021,2164,NSW,Australia,9,520,Parkside Lane
3022,4510,QLD,Australia,3,7046,Fairview Place
3023,4304,QLD,Australia,2,7,Scoville Trail
3024,2230,NSW,Australia,10,31435,Eagle Crest Drive
3025,2541,NSW,Australia,5,4,Crescent Oaks Alley
3026,4305,QLD,Australia,1,50,7th Circle
3027,4207,QLD,Australia,6,7,Lerdahl Court
3028,3183,VIC,Australia,7,677,Eagan Trail
3029,3079,VIC,Australia,6,638,Browning Terrace
3030,2125,NSW,Australia,11,731,Haas Trail
3031,2168,NSW,Australia,8,2,Grim Court
3032,2000,NSW,Australia,11,01654,Milwaukee Plaza
3033,4510,QLD,Australia,5,42,Arizona Pass
3034,2763,NSW,Australia,8,94611,Cascade Parkway
3035,2010,NSW,Australia,9,1,Melrose Lane
3036,4211,QLD,Australia,7,88537,Erie Court
3037,4455,QLD,Australia,2,5649,Crest Line Place
3038,2217,NSW,Australia,8,05,2nd Point
3039,3147,VIC,Australia,12,4,Jenifer Hill
3040,4511,QLD,Australia,1,5999,Waxwing Lane
3041,2761,NSW,Australia,8,5444,Corry Pass
3042,2077,NSW,Australia,10,85,Northland Circle
3043,3677,VIC,Australia,1,80302,Stang Parkway
3044,3338,VIC,Australia,3,529,Monterey Street
3045,2546,NSW,Australia,6,6,Westend Center
3046,2010,NSW,Australia,11,9357,Dennis Park
3047,2260,NSW,Australia,9,75,Hansons Alley
3048,2428,NSW,Australia,5,274,Ludington Trail
3049,4275,QLD,Australia,3,6,Service Parkway
3050,4870,QLD,Australia,6,99142,Eastwood Way
3051,3802,VIC,Australia,8,0264,Birchwood Plaza
3052,2031,NSW,Australia,10,40,Bowman Crossing
3053,2022,NSW,Australia,12,6354,Briar Crest Road
3054,3216,VIC,Australia,7,83,Sunfield Hill
3055,2166,NSW,Australia,8,44,Northridge Plaza
3056,2530,NSW,Australia,8,11,Farragut Junction
3057,4350,QLD,Australia,2,6,Westport Road
3058,4509,QLD,Australia,6,922,Mccormick Circle
3059,3064,VIC,Australia,8,9317,Mendota Parkway
3060,2234,NSW,Australia,11,8303,Mallard Center
3061,3107,VIC,Australia,10,4,Gateway Court
3062,3806,VIC,Australia,6,2178,Washington Hill
3063,3072,VIC,Australia,7,0330,Vahlen Trail
3064,3551,VIC,Australia,4,4351,Maywood Hill
3065,2220,NSW,Australia,9,537,Amoth Center
3066,2261,NSW,Australia,9,23384,Kings Drive
3067,2323,NSW,Australia,5,6269,Oak Valley Avenue
3068,3132,VIC,Australia,10,74910,Burning Wood Junction
3069,2250,NSW,Australia,9,6278,Old Shore Parkway
3070,3068,VIC,Australia,8,08180,Golf Park
3071,2126,NSW,Australia,10,1944,Charing Cross Junction
3072,2099,NSW,Australia,10,25578,Mayfield Drive
3073,2798,NSW,Australia,6,9,Rieder Avenue
3074,2176,NSW,Australia,9,45201,Atwood Place
3075,3939,VIC,Australia,8,0680,Veith Court
3076,3024,VIC,Australia,6,53,Dunning Lane
3077,2761,NSW,Australia,8,837,Elmside Center
3078,2773,NSW,Australia,9,57863,Pond Avenue
3079,4305,QLD,Australia,4,41205,Straubel Place
3080,3910,VIC,Australia,8,52,Steensland Place
3081,4116,QLD,Australia,7,00183,Arapahoe Pass
3082,2567,NSW,Australia,8,233,Toban Alley
3083,2760,NSW,Australia,8,5,Lotheville Parkway
3084,4504,QLD,Australia,7,7,Westridge Terrace
3085,3020,VIC,Australia,8,98978,Nevada Circle
3086,3021,VIC,Australia,7,9503,Aberg Drive
3087,4508,QLD,Australia,4,4,Bayside Place
3088,3042,VIC,Australia,9,06,Lighthouse Bay Pass
3089,2151,NSW,Australia,8,67241,Heath Way
3090,3141,VIC,Australia,10,65620,Michigan Way
3091,2290,NSW,Australia,7,3075,Victoria Drive
3092,2170,NSW,Australia,5,0,Stephen Lane
3093,4301,QLD,Australia,4,148,Marcy Pass
3094,4870,QLD,Australia,7,5406,Mockingbird Center
3095,2101,NSW,Australia,11,07,Loeprich Junction
3096,2135,NSW,Australia,12,6,Kings Avenue
3097,2323,NSW,Australia,6,9,John Wall Parkway
3098,4014,QLD,Australia,7,32304,Larry Road
3099,4118,QLD,Australia,3,9,Dryden Crossing
3100,4017,QLD,Australia,7,146,Dakota Pass
3101,2770,NSW,Australia,6,11171,Rigney Court
3102,4818,QLD,Australia,3,2,Vidon Center
3103,4670,QLD,Australia,2,1742,Scott Center
3104,2170,NSW,Australia,9,451,Luster Hill
3105,4305,QLD,Australia,3,03287,Hallows Center
3106,2112,NSW,Australia,11,7208,Old Gate Avenue
3107,3162,VIC,Australia,11,944,Becker Road
3108,2194,NSW,Australia,7,904,Doe Crossing Terrace
3109,2620,NSW,Australia,5,7285,Waxwing Pass
3110,3805,VIC,Australia,7,3538,Bunting Hill
3111,3156,VIC,Australia,8,979,Victoria Junction
3112,3805,VIC,Australia,7,073,Fremont Alley
3113,4152,QLD,Australia,8,81183,Maple Wood Plaza
3114,4118,QLD,Australia,9,6620,Elmside Drive
3115,2196,NSW,Australia,5,4,Shopko Circle
3116,2304,NSW,Australia,7,969,Sycamore Point
3117,2763,NSW,Australia,9,96073,Erie Place
3118,2195,NSW,Australia,6,6915,Nobel Crossing
3119,2560,NSW,Australia,6,32,Elmside Point
3120,2500,NSW,Australia,8,54294,Hovde Court
3121,3048,VIC,Australia,5,98,Grover Street
3122,3048,VIC,Australia,6,4753,Sheridan Center
3123,3620,VIC,Australia,1,6958,Knutson Pass
3124,4702,QLD,Australia,2,0,Stephen Park
3125,4503,QLD,Australia,4,3126,Bayside Hill
3126,3149,VIC,Australia,10,98202,Holmberg Way
3127,2502,NSW,Australia,6,33794,Sommers Crossing
3128,2566,NSW,Australia,8,21,2nd Pass
3129,2880,NSW,Australia,1,981,Kinsman Crossing
3130,2096,NSW,Australia,10,1617,Harper Parkway
3131,2250,NSW,Australia,7,73907,Fallview Point
3132,3195,VIC,Australia,8,99,Linden Trail
3133,2226,NSW,Australia,10,409,Bobwhite Road
3134,3024,VIC,Australia,7,24712,Hazelcrest Lane
3135,2040,NSW,Australia,10,3,Canary Center
3136,4151,QLD,Australia,9,5310,Mosinee Crossing
3137,2036,NSW,Australia,9,13,Basil Lane
3138,3000,VIC,Australia,8,332,Summerview Park
3139,3807,VIC,Australia,9,7435,Monument Road
3140,2010,NSW,Australia,7,3,Cody Trail
3141,2428,NSW,Australia,5,07084,Mallory Center
3142,3199,VIC,Australia,7,502,John Wall Pass
3143,2519,NSW,Australia,9,90880,Donald Lane
3144,3141,VIC,Australia,10,48007,Lakewood Hill
3145,2220,NSW,Australia,9,039,Havey Alley
3146,4055,QLD,Australia,8,32798,Melby Center
3147,4034,QLD,Australia,7,0250,Onsgard Center
3148,2200,NSW,Australia,9,121,Anniversary Lane
3149,2021,NSW,Australia,10,0,Warrior Alley
3150,2486,NSW,Australia,7,5323,Chive Avenue
3151,2565,NSW,Australia,10,63663,Darwin Crossing
3152,2454,NSW,Australia,7,16,Hansons Hill
3153,4170,QLD,Australia,9,64,Quincy Alley
3154,3201,VIC,Australia,7,541,Ramsey Alley
3155,2224,NSW,Australia,10,9890,Macpherson Drive
3156,3138,VIC,Australia,9,40,Erie Plaza
3157,2121,NSW,Australia,11,8,Clarendon Circle
3158,2151,NSW,Australia,10,55152,Delaware Park
3159,2166,NSW,Australia,9,09,Mitchell Terrace
3160,2745,NSW,Australia,9,49956,Hovde Crossing
3161,2017,NSW,Australia,8,1,Glacier Hill Parkway
3162,3155,VIC,Australia,8,4527,Farmco Place
3163,4215,QLD,Australia,7,88,Rutledge Crossing
3164,3027,VIC,Australia,7,398,Butternut Place
3165,3138,VIC,Australia,8,13,Marcy Alley
3166,2326,NSW,Australia,1,62,John Wall Lane
3167,4655,QLD,Australia,3,2346,Dawn Terrace
3168,3690,VIC,Australia,2,8,Erie Center
3169,2040,NSW,Australia,12,040,Brown Trail
3170,3072,VIC,Australia,9,94850,Moland Street
3171,3756,VIC,Australia,4,3,Tomscot Place
3172,2085,NSW,Australia,10,06,Kipling Circle
3173,4161,QLD,Australia,7,9632,Katie Avenue
3174,2756,NSW,Australia,9,390,Wayridge Plaza
3175,2147,NSW,Australia,9,55,Gateway Trail
3176,2642,NSW,Australia,2,26,Randy Road
3177,2074,NSW,Australia,11,31435,Surrey Court
3178,3165,VIC,Australia,10,9200,Continental Center
3179,2196,NSW,Australia,10,696,Harbort Junction
3180,2320,NSW,Australia,7,71,Hayes Circle
3181,3173,VIC,Australia,9,6,Michigan Park
3182,2150,NSW,Australia,7,6735,Katie Way
3183,3085,VIC,Australia,9,7,Kingsford Parkway
3184,4205,QLD,Australia,3,69,Huxley Lane
3185,3936,VIC,Australia,9,10,Hauk Point
3186,4280,QLD,Australia,4,1,Jenifer Court
3187,3995,VIC,Australia,2,2,Gateway Drive
3188,2519,NSW,Australia,10,081,Oakridge Street
3189,4870,QLD,Australia,9,40252,Springs Park
3190,2077,NSW,Australia,8,6590,Fremont Avenue
3191,3977,VIC,Australia,7,972,Lake View Terrace
3192,2031,NSW,Australia,8,8,Havey Alley
3193,3796,VIC,Australia,8,05600,Lien Plaza
3194,4208,QLD,Australia,7,08,Roth Hill
3195,4130,QLD,Australia,7,842,Texas Crossing
3196,2767,NSW,Australia,8,020,Bartillon Park
3197,2071,NSW,Australia,9,778,7th Parkway
3198,4122,QLD,Australia,8,60595,Northport Court
3199,4022,QLD,Australia,6,220,American Ash Road
3200,2153,NSW,Australia,10,378,Maple Pass
3201,2075,NSW,Australia,9,41141,Cascade Hill
3202,2821,NSW,Australia,1,66,Sunfield Road
3203,3620,VIC,Australia,2,43,South Pass
3204,4053,QLD,Australia,7,182,Homewood Plaza
3205,3024,VIC,Australia,5,96,Hermina Terrace
3206,3083,VIC,Australia,8,68486,Anderson Alley
3207,2065,NSW,Australia,12,4,Farragut Center
3208,3079,VIC,Australia,11,7858,Sauthoff Crossing
3209,4869,QLD,Australia,3,050,Monterey Street
3210,2122,NSW,Australia,11,743,Karstens Point
3211,4390,QLD,Australia,7,26710,Express Trail
3212,2122,NSW,Australia,11,17,Nevada Drive
3213,4503,QLD,Australia,4,8200,Dapin Drive
3214,2477,NSW,Australia,7,423,Mcbride Place
3215,2029,NSW,Australia,10,580,Blaine Center
3216,4055,QLD,Australia,8,11,Crescent Oaks Junction
3217,4030,QLD,Australia,9,7198,Rowland Street
3218,2021,NSW,Australia,9,93723,Old Gate Hill
3219,3083,VIC,Australia,8,50506,Buhler Terrace
3220,2154,NSW,Australia,11,5,Iowa Road
3221,3977,VIC,Australia,7,97,Sunnyside Junction
3222,3108,VIC,Australia,7,37363,Morning Park
3223,2880,NSW,Australia,1,751,Cordelia Terrace
3224,3012,VIC,Australia,1,2,Del Sol Circle
3225,3029,VIC,Australia,5,864,Scoville Plaza
3226,3085,VIC,Australia,8,7,Bayside Point
3227,3070,VIC,Australia,10,78258,Hanover Plaza
3228,3023,VIC,Australia,7,44,Service Alley
3229,3141,VIC,Australia,8,12,Quincy Lane
3230,3169,VIC,Australia,9,322,Garrison Way
3231,3199,VIC,Australia,4,1,Roth Pass
3232,2527,NSW,Australia,8,225,Dexter Crossing
3233,2306,NSW,Australia,4,8,Rockefeller Lane
3234,3793,VIC,Australia,7,9,Dixon Crossing
3235,2760,NSW,Australia,8,3,Pepper Wood Point
3236,4011,QLD,Australia,7,7574,Onsgard Drive
3237,3168,VIC,Australia,8,683,Scoville Park
3238,3915,VIC,Australia,7,11,Erie Hill
3239,3083,VIC,Australia,9,655,Chive Pass
3240,2145,NSW,Australia,8,623,Carberry Way
3241,4007,QLD,Australia,12,9,Nevada Pass
3242,3350,VIC,Australia,5,3897,Oxford Pass
3243,3029,VIC,Australia,7,9468,Vidon Way
3244,2325,NSW,Australia,4,49,Surrey Pass
3245,4300,QLD,Australia,5,7,Holy Cross Lane
3246,2193,NSW,Australia,10,11,Mifflin Junction
3247,2089,NSW,Australia,12,21498,Springs Point
3248,2170,NSW,Australia,8,888,Warrior Avenue
3249,4701,QLD,Australia,6,50602,Katie Lane
3250,3128,VIC,Australia,10,463,Merry Center
3251,4031,QLD,Australia,9,7798,Westport Trail
3252,2322,NSW,Australia,7,6416,Grover Street
3253,2093,NSW,Australia,9,5,Stone Corner Parkway
3254,4740,QLD,Australia,3,12357,Arapahoe Parkway
3255,4075,QLD,Australia,4,056,Petterle Drive
3256,2745,NSW,Australia,8,4591,Del Sol Court
3257,4221,QLD,Australia,8,2558,Morningstar Center
3258,2135,NSW,Australia,9,15566,Waxwing Place
3259,2204,NSW,Australia,11,8,Marquette Court
3260,3038,VIC,Australia,8,7,Pepper Wood Crossing
3261,2095,NSW,Australia,12,3,Myrtle Pass
3262,2869,NSW,Australia,4,04449,Drewry Junction
3263,3175,VIC,Australia,5,14860,Clove Drive
3264,2170,NSW,Australia,9,65973,Morrow Alley
3265,3068,VIC,Australia,10,54,Bonner Drive
3266,2226,NSW,Australia,10,563,Sundown Point
3267,3616,VIC,Australia,3,1,Toban Crossing
3268,3175,VIC,Australia,12,8551,Mayfield Court
3269,2120,NSW,Australia,10,6030,South Drive
3270,2074,NSW,Australia,11,7917,Norway Maple Way
3271,4750,QLD,Australia,2,5,Coolidge Avenue
3272,2021,NSW,Australia,7,9398,Declaration Circle
3273,4105,QLD,Australia,8,31601,Birchwood Court
3274,2170,NSW,Australia,9,07803,Dexter Pass
3275,2113,NSW,Australia,11,9,Hallows Circle
3276,4350,QLD,Australia,1,5718,John Wall Plaza
3277,2099,NSW,Australia,10,011,Lotheville Junction
3278,2759,NSW,Australia,8,60,Cordelia Parkway
3279,3057,VIC,Australia,10,34748,Charing Cross Point
3280,3059,VIC,Australia,9,2094,Bunting Junction
3281,3977,VIC,Australia,7,1,Fairview Park
3282,2086,NSW,Australia,11,4380,Rusk Terrace
3283,2770,NSW,Australia,9,6,Cascade Trail
3284,2075,NSW,Australia,12,8107,Coolidge Pass
3285,3153,VIC,Australia,8,4171,Beilfuss Street
3286,2113,NSW,Australia,11,48333,Waywood Road
3287,2042,NSW,Australia,10,6,Golf Center
3288,2130,NSW,Australia,11,5847,Bunting Alley
3289,3350,VIC,Australia,4,9,Fisk Point
3290,3810,VIC,Australia,4,133,Quincy Avenue
3291,2154,NSW,Australia,11,85,Carioca Drive
3292,3213,VIC,Australia,6,50,Declaration Junction
3293,3064,VIC,Australia,7,3,Maple Place
3294,3153,VIC,Australia,6,402,Clyde Gallagher Terrace
3295,2176,NSW,Australia,9,08,Upham Place
3296,2280,NSW,Australia,8,6039,Columbus Court
3297,2017,NSW,Australia,9,6406,Parkside Hill
3298,3130,VIC,Australia,10,5,Larry Terrace
3299,4122,QLD,Australia,8,0,Sachs Circle
3300,2204,NSW,Australia,10,873,Ludington Plaza
3301,2170,NSW,Australia,9,518,Donald Street
3302,4740,QLD,Australia,2,1172,Mesta Center
3303,2062,NSW,Australia,12,7216,American Ash Place
3304,4124,QLD,Australia,6,24965,Mitchell Center
3305,2295,NSW,Australia,8,43,Eagle Crest Parkway
3306,4343,QLD,Australia,7,4,Tomscot Alley
3307,4505,QLD,Australia,2,83,Graedel Court
3308,2768,NSW,Australia,10,81,Westerfield Point
3309,2200,NSW,Australia,10,257,Ruskin Crossing
3310,3862,VIC,Australia,7,6,North Court
3311,2010,NSW,Australia,9,59,Coolidge Hill
3312,3137,VIC,Australia,7,64,Nancy Plaza
3313,2880,NSW,Australia,1,2,Donald Crossing
3314,3029,VIC,Australia,7,88389,Schiller Drive
3315,3109,VIC,Australia,10,88,Michigan Junction
3316,2042,NSW,Australia,11,6,Ludington Place
3317,2094,NSW,Australia,10,624,Harper Way
3318,4213,QLD,Australia,7,15991,Saint Paul Road
3319,3155,VIC,Australia,9,4,Mayfield Center
3320,2870,NSW,Australia,2,0421,Anthes Court
3321,2763,NSW,Australia,9,18118,Maple Wood Crossing
3322,3337,VIC,Australia,4,973,Menomonie Hill
3323,4300,QLD,Australia,6,282,Monterey Circle
3324,2770,NSW,Australia,8,14,Warbler Hill
3325,2030,NSW,Australia,12,75106,Oriole Junction
3326,3219,VIC,Australia,3,11,Hermina Junction
3327,2220,NSW,Australia,11,42,Oxford Circle
3328,2020,NSW,Australia,10,1520,Summerview Road
3329,2000,NSW,Australia,12,54,Hermina Road
3330,4820,QLD,Australia,1,3732,Linden Avenue
3331,4820,QLD,Australia,1,6043,Badeau Place
3332,4209,QLD,Australia,4,6933,Leroy Parkway
3333,2775,NSW,Australia,6,2,Homewood Center
3334,3610,VIC,Australia,3,38,Jackson Lane
3335,2107,NSW,Australia,11,322,Namekagon Trail
3336,2030,NSW,Australia,12,411,Anthes Circle
3337,2281,NSW,Australia,9,6956,Clyde Gallagher Park
3338,3228,VIC,Australia,8,12061,Rowland Alley
3339,2093,NSW,Australia,12,21230,Tomscot Lane
3340,4370,QLD,Australia,2,7,Clemons Drive
3341,4300,QLD,Australia,2,7353,Thierer Road
3342,3071,VIC,Australia,10,75,Logan Place
3343,2880,NSW,Australia,1,8530,Darwin Street
3344,3196,VIC,Australia,9,9,Brown Pass
3345,2200,NSW,Australia,10,736,Ohio Court
3346,4214,QLD,Australia,7,17,Springs Center
3347,3056,VIC,Australia,5,29863,Waxwing Court
3348,2205,NSW,Australia,8,9229,Division Park
3349,3161,VIC,Australia,10,88,Morningstar Pass
3350,4102,QLD,Australia,4,45,Talisman Pass
3351,3121,VIC,Australia,8,73,Burrows Court
3352,4207,QLD,Australia,4,5,Sachs Terrace
3353,2160,NSW,Australia,9,2170,Schiller Alley
3354,3181,VIC,Australia,7,20,Alpine Circle
3355,2173,NSW,Australia,10,435,Kennedy Circle
3356,2176,NSW,Australia,9,7330,Helena Pass
3357,4154,QLD,Australia,9,2,Lillian Alley
3358,4825,QLD,Australia,5,8,Village Street
3359,2300,NSW,Australia,6,62551,Del Mar Avenue
3360,2766,NSW,Australia,9,297,Kinsman Park
3361,2144,NSW,Australia,7,63493,Erie Place
3362,3677,VIC,Australia,2,3,Weeping Birch Plaza
3363,2564,NSW,Australia,8,2,Roxbury Place
3364,4670,QLD,Australia,1,7234,Dawn Alley
3365,2076,NSW,Australia,12,01,Nevada Alley
3366,4165,QLD,Australia,4,805,Division Plaza
3367,2047,NSW,Australia,12,42554,Randy Road
3368,2060,NSW,Australia,10,25460,Buell Avenue
3369,2160,NSW,Australia,8,000,Boyd Center
3370,2216,NSW,Australia,10,2782,Stephen Trail
3371,2121,NSW,Australia,9,7,Charing Cross Hill
3372,4213,QLD,Australia,9,08,Arapahoe Alley
3373,3082,VIC,Australia,8,158,Utah Court
3374,3146,VIC,Australia,11,00,Magdeline Way
3375,3977,VIC,Australia,5,2,Roxbury Pass
3376,3799,VIC,Australia,3,602,Haas Drive
3377,3129,VIC,Australia,10,40,Sauthoff Circle
3378,3786,VIC,Australia,8,48,Rockefeller Court
3379,4061,QLD,Australia,8,59504,Drewry Park
3380,2088,NSW,Australia,9,31,Dovetail Trail
3381,2705,NSW,Australia,1,367,Talmadge Way
3382,2261,NSW,Australia,9,513,Hauk Street
3383,2291,NSW,Australia,6,72728,Ruskin Way
3384,3134,VIC,Australia,9,024,Onsgard Alley
3385,3196,VIC,Australia,8,10097,Hooker Way
3386,3021,VIC,Australia,7,312,Swallow Place
3387,2131,NSW,Australia,11,28,Superior Center
3388,2093,NSW,Australia,12,0,Weeping Birch Plaza
3389,2019,NSW,Australia,10,06,Northwestern Center
3390,3174,VIC,Australia,8,01716,2nd Terrace
3391,2191,NSW,Australia,10,0162,Grim Circle
3392,4055,QLD,Australia,8,7,Eggendart Hill
3393,2147,NSW,Australia,9,375,Luster Parkway
3394,2120,NSW,Australia,9,2,Monterey Terrace
3395,3205,VIC,Australia,10,851,Meadow Valley Place
3396,2142,NSW,Australia,10,6851,Orin Parkway
3397,2880,NSW,Australia,1,73,Glacier Hill Drive
3398,3028,VIC,Australia,5,59364,Huxley Drive
3399,2100,NSW,Australia,11,91,Charing Cross Way
3400,4014,QLD,Australia,6,80269,Southridge Park
3401,2096,NSW,Australia,9,5,Northland Plaza
3402,3015,VIC,Australia,10,02181,Starling Trail
3403,4178,QLD,Australia,8,097,Gulseth Lane
3404,4870,QLD,Australia,1,0,Ronald Regan Way
3405,2049,NSW,Australia,10,1351,Lunder Road
3406,3029,VIC,Australia,5,7181,Dakota Trail
3407,2217,NSW,Australia,8,5767,Thierer Road
3408,2160,NSW,Australia,10,687,Almo Crossing
3409,2539,NSW,Australia,7,31414,Superior Park
3410,2285,NSW,Australia,7,1,Village Green Circle
3411,3155,VIC,Australia,7,2,Starling Pass
3412,3131,VIC,Australia,12,182,Thierer Pass
3413,2713,NSW,Australia,1,7,Barnett Road
3414,4125,QLD,Australia,7,33792,Burrows Plaza
3415,4118,QLD,Australia,5,00283,Loftsgordon Center
3416,2226,NSW,Australia,10,8,Garrison Trail
3417,2155,NSW,Australia,10,618,Chinook Way
3418,3094,VIC,Australia,9,9,Ronald Regan Center
3419,3806,VIC,Australia,8,40047,Twin Pines Parkway
3420,3122,VIC,Australia,7,5,Anhalt Court
3421,2750,NSW,Australia,8,3047,Spenser Pass
3422,2226,NSW,Australia,9,0,Walton Court
3423,2850,NSW,Australia,3,5356,Ruskin Place
3424,2820,NSW,Australia,1,321,Glendale Center
3425,2060,NSW,Australia,12,6414,Hanover Avenue
3426,3500,VIC,Australia,1,373,Cordelia Trail
3427,4173,QLD,Australia,7,31,International Pass
3428,3174,VIC,Australia,8,82,Warrior Hill
3429,3149,VIC,Australia,11,989,Waubesa Circle
3430,4301,QLD,Australia,3,400,Petterle Crossing
3431,2153,NSW,Australia,10,34,Calypso Court
3432,3073,VIC,Australia,6,7,Summerview Parkway
3433,2830,NSW,Australia,7,9479,Tony Junction
3434,3037,VIC,Australia,8,05988,Sundown Parkway
3435,2221,NSW,Australia,12,04036,Kennedy Trail
3436,3034,VIC,Australia,9,0,Reinke Lane
3437,2295,NSW,Australia,8,1,Rigney Circle
3438,2380,NSW,Australia,3,0063,Walton Junction
3439,3043,VIC,Australia,8,672,Crowley Place
3440,3352,VIC,Australia,4,59531,Barnett Pass
3441,4868,QLD,Australia,4,8,Becker Drive
3442,3021,VIC,Australia,8,82591,Fallview Hill
3443,2147,NSW,Australia,9,6691,Lindbergh Drive
3444,2120,NSW,Australia,10,29279,Hazelcrest Junction
3445,4207,QLD,Australia,3,21,Sugar Place
3446,2340,NSW,Australia,5,4233,Service Avenue
3447,2210,NSW,Australia,10,46,Stone Corner Avenue
3448,4272,QLD,Australia,9,12,Kings Hill
3449,4151,QLD,Australia,9,393,Dexter Junction
3450,4670,QLD,Australia,4,757,Debs Avenue
3451,2154,NSW,Australia,11,613,Emmet Junction
3452,3226,VIC,Australia,8,8828,North Crossing
3453,2096,NSW,Australia,9,7,Center Circle
3454,4113,QLD,Australia,10,654,Logan Plaza
3455,3051,VIC,Australia,10,33,Almo Terrace
3456,2196,NSW,Australia,9,6,Reindahl Hill
3457,3634,VIC,Australia,1,785,Crest Line Hill
3458,2027,NSW,Australia,11,78,Bowman Court
3459,2076,NSW,Australia,10,7,Jackson Court
3460,2095,NSW,Australia,12,6221,Monica Plaza
3461,3079,VIC,Australia,11,6,4th Lane
3462,4350,QLD,Australia,6,682,Claremont Circle
3463,2230,NSW,Australia,12,7,Weeping Birch Alley
3464,4304,QLD,Australia,3,9,Maywood Point
3465,3121,VIC,Australia,11,176,Sutteridge Alley
3466,2230,NSW,Australia,7,6814,Haas Place
3467,2640,NSW,Australia,3,75,Longview Terrace
3468,3803,VIC,Australia,7,7279,Steensland Circle
3469,4515,QLD,Australia,1,06,Lake View Plaza
3470,2153,NSW,Australia,10,1,Michigan Way
3471,2101,NSW,Australia,11,8863,Maywood Court
3472,2261,NSW,Australia,7,3,Roxbury Street
3473,2880,NSW,Australia,1,90,Westerfield Street
3474,3095,VIC,Australia,9,416,Hayes Trail
3475,2300,NSW,Australia,10,70980,Washington Parkway
3476,3223,VIC,Australia,7,00,1st Trail
3477,4069,QLD,Australia,8,54613,Service Court
3478,4216,QLD,Australia,5,93,Vera Parkway
3479,4519,QLD,Australia,6,3,Butterfield Trail
3480,2620,NSW,Australia,8,22976,Moose Place
3481,2548,NSW,Australia,8,8934,Havey Plaza
3482,3146,VIC,Australia,9,30011,Manufacturers Hill
3483,2136,NSW,Australia,10,42293,Banding Plaza
3484,2099,NSW,Australia,11,62,Tennyson Way
3485,2126,NSW,Australia,10,3609,Shelley Road
3486,3195,VIC,Australia,10,82,Dahle Crossing
3487,3021,VIC,Australia,9,2986,Holmberg Circle
3488,2090,NSW,Australia,10,3,Monument Crossing
3489,2033,NSW,Australia,10,35,Chive Alley
3490,2767,NSW,Australia,9,1,Dayton Park
3491,2171,NSW,Australia,9,2565,Caliangt Point
3492,3976,VIC,Australia,5,96,Delladonna Trail
3493,3012,VIC,Australia,4,3,Nova Point
3494,4073,QLD,Australia,9,310,Stephen Terrace
3495,2100,NSW,Australia,10,9491,Green Ridge Terrace
3496,2119,NSW,Australia,11,16,Carberry Pass
3497,2155,NSW,Australia,10,12,Elgar Place
3498,2122,NSW,Australia,11,8749,Menomonie Point
3499,3195,VIC,Australia,10,18072,American Parkway
3500,2022,NSW,Australia,10,5854,Weeping Birch Avenue
3501,2194,NSW,Australia,7,2,Clarendon Point
3502,3555,VIC,Australia,3,88979,Hazelcrest Way
3503,3195,VIC,Australia,10,7555,Springview Crossing
3504,3031,VIC,Australia,9,04240,Prentice Plaza
3505,2700,NSW,Australia,2,35280,Harper Junction
3506,3340,VIC,Australia,4,08479,Hazelcrest Street
3507,2019,NSW,Australia,10,70,Oakridge Pass
3508,2035,NSW,Australia,9,56873,Buena Vista Crossing
3509,3155,VIC,Australia,7,7,Rieder Street
3510,4825,QLD,Australia,5,3528,Granby Circle
3511,2152,NSW,Australia,10,16,Vahlen Trail
3512,4121,QLD,Australia,8,977,Arapahoe Trail
3513,2211,NSW,Australia,8,31331,Old Shore Crossing
3514,2470,NSW,Australia,5,51757,Weeping Birch Center
3515,2071,NSW,Australia,12,25,Schurz Avenue
3516,2101,NSW,Australia,11,92045,Magdeline Street
3517,2095,NSW,Australia,11,0129,Hollow Ridge Crossing
3518,2194,NSW,Australia,10,56,Anderson Alley
3519,2471,NSW,Australia,2,528,Golf View Plaza
3520,4812,QLD,Australia,3,474,Farragut Way
3521,2774,NSW,Australia,9,1,Schiller Place
3522,3123,VIC,Australia,9,55497,Warrior Alley
3523,2145,NSW,Australia,10,6,Moulton Point
3524,2294,NSW,Australia,7,6,Rockefeller Lane
3525,2007,NSW,Australia,8,05759,Ridge Oak Trail
